#element,configuration,UUID
Rb,X2O,a68bb9e3-f029-4426-b768-e387441d9088
Rb,X2O3,63a53b3d-7eb0-4b8d-8321-5b1aa6b88a05
Rb,X2O5,be5a360f-6fea-48a0-a54b-de85afb34222
Rb,XO,423ca4e3-3a5b-4639-9856-b898233936c9
Rb,XO2,dcf16162-c7b7-4281-8dd6-3aff25cb28a5
Rb,XO3,d2d6bf70-962d-40dc-b76b-e6b355faaf29
Re,X2O,b3c40ca1-7d31-4488-a195-c05ff00de1b7
Re,X2O3,377020da-e2be-4149-a71e-ef3afe686a9e
Re,X2O5,1267a610-40f2-4228-9f5b-15ffaf977b8f
Re,XO,8896dd34-65a4-41e5-93f1-290214e99827
Re,XO2,73d12a3e-f3cd-4574-a4b7-a0ebee3e2ba9
Re,XO3,d94417c0-2038-4ded-9aaa-abd617503198
Rh,X2O,4e5573b3-5e78-44d5-b6a6-c438e4b7bcbb
Rh,X2O3,5fb08ddb-120d-49a2-8bce-db32264414f6
Rh,X2O5,9df380b6-a2ec-4aed-ab6f-66df056f2b8d
Rh,XO,0773b32b-1a71-49ec-b727-b49935cac13c
Rh,XO2,69109f3d-d5c6-4d07-ab5b-933107ae9825
Rh,XO3,c961a9bb-8693-460d-be60-1b11c1431478
Rn,X2O,7c12ba2e-1626-4965-b21d-d1708e187125
Rn,X2O3,db09261b-b5c1-4bf1-878e-7424e673d9e4
Rn,X2O5,42a0995c-b508-4128-ae7c-a9eddceb75ef
Rn,XO,161e440d-4241-460d-8bfc-c23b48ca4ea8
Rn,XO2,164b6c9a-5007-4ff3-b25e-b25bc3b2d93c
Rn,XO3,0b831495-3516-4247-b78c-7dc383f6feef
Ru,X2O,fbd61e0a-48e7-4449-8867-118c760114b1
Ru,X2O3,50031463-a4e8-42b5-a736-1488b03cebf5
Ru,X2O5,ff2fc894-debc-4f94-abaa-6077cf6189bd
Ru,XO,427cc989-7a72-40b2-986d-ed74017ec887
Ru,XO2,0c9f70ba-660e-4fc3-bc7a-47a2ab82ea6d
Ru,XO3,a0abc439-34f0-4fe7-9df3-5131a2441aac
S,X2O,a818ed45-2c19-418e-8e3d-605dfeb2f1d4
S,X2O3,c0dfe948-afc5-46ab-9c52-4ec9380287ce
S,X2O5,350a3ba7-d2f3-4215-abbd-5a75079085ea
S,XO,6045ad8d-b03b-422b-b103-58f0076bd73d
S,XO2,bbf7bebb-8dcc-4d72-bce2-6499b6df9e2c
S,XO3,2f2eac7a-378f-4b26-b3cf-fcda7aced099
Sb,X2O,e036d189-00fd-45cf-982e-536cdebfbfeb
Sb,X2O3,2cbdba0e-de80-4b88-b06c-01b5438703b9
Sb,X2O5,060a0cdd-150d-4ff6-87d0-e9f40d28b3af
Sb,XO,68aa6125-e4fd-407a-bde2-2844a3dade46
Sb,XO2,9d46b03e-6f5b-42fa-b7e8-201ad8a0f400
Sb,XO3,b3867bf3-ffd9-4f4c-ab9a-5cfc228b539f
Sc,X2O,1d307818-9a98-4938-81ee-687d12ba6512
Sc,X2O3,731118bf-469b-4e79-9beb-4cd768069371
Sc,X2O5,3a434a84-310c-4495-9e17-dd48cfc0e13c
Sc,XO,be270fed-9004-4af0-b48b-5ec6dde0a8bb
Sc,XO2,1dfd424c-5dde-418f-8df6-f4232178bf2f
Sc,XO3,e9b189ab-1055-491a-8c9b-40ea9d2c38b9
Se,X2O,0afddbb5-bf88-483c-9f29-834e39429a88
Se,X2O3,949e2136-c818-4f16-b7d6-a871b02165e4
Se,X2O5,3d3fc287-6ac7-4664-9546-e1a868315295
Se,XO,1d136ab2-c11f-4219-b083-40b221660072
Se,XO2,87423b8c-72fb-47b2-ac04-5f766fb7a130
Se,XO3,df13f0f9-bc0d-4d95-8c60-1ee136ff2843
Si,X2O,6d08cdfa-0d92-4510-af5b-846f86098a1d
Si,X2O3,804aff7c-a78b-4d2c-bfa9-3bc19ee409a8
Si,X2O5,36ab6710-10d4-4f70-9fb9-e31e32db18e4
Si,XO,8fec04c2-aea4-4c2e-b681-c6a2160c731f
Si,XO2,716b5e60-62d1-4eda-9b69-0ca054f59363
Si,XO3,19ade69c-0f17-45d4-a623-0f7cdcf68d37
Sm,X2O,02b6a103-5e7a-4300-823c-fdb1a79d7cc5
Sm,X2O3,7252e2f5-9943-4dbb-8b8a-d73ff0857c79
Sm,X2O5,84f4f011-dd09-41f2-b4c4-7c7af0f5ac46
Sm,XO,62f23e65-7a7c-4f4c-b99b-6a895a785c1b
Sm,XO2,40c5560b-b670-4b12-9c75-78e22cc83c8f
Sm,XO3,4774c25e-7cb9-4005-9632-f4cdcd6fd1ed
Sn,X2O,4fd5230d-0570-4bdc-918d-d1ae99384020
Sn,X2O3,bcbf5b3f-c2f0-479f-b8e6-cee88bce99dc
Sn,X2O5,ed41ad71-f187-46ec-8fa1-ae947398b187
Sn,XO,4559000e-fbe5-42e0-9997-ac1f4486fe5e
Sn,XO2,f633d1ea-d621-4b2d-801e-3a2aabc71466
Sn,XO3,7002b6f9-3506-4965-93f0-ed87360ed024
Sr,X2O,6e7daa2c-d16c-462c-b278-7c78d3f936ba
Sr,X2O3,26e91c62-96ff-4fc2-9eb9-f65ae74fb0b6
Sr,X2O5,4e4a58a5-47eb-44ad-9a47-8e9c528c9113
Sr,XO,242283aa-8d2b-42f0-8fde-28ceae8fb343
Sr,XO2,80895b1d-bc70-4fee-b8fe-c4737c9b522e
Sr,XO3,04ab7d3d-59a3-4777-9178-08b2b614f2c7
Ta,X2O,052cd829-780b-40fa-930c-1232512f7cb0
Ta,X2O3,24182179-22b2-4687-b61d-370fa32ec0be
Ta,X2O5,9e7513a6-db98-4068-92c5-fc0008165607
Ta,XO,7a38ecc9-db85-4622-8e41-6ff167818b4b
Ta,XO2,48a0f27f-07c7-47ff-9460-b1161ce32857
Ta,XO3,aa49c797-e00f-4140-92b0-3b1e552444a5
Tb,X2O,d76b196e-7ede-44da-b5de-3413251973b9
Tb,X2O3,5395db59-95f0-41e4-a7f6-65c7dbf4e958
Tb,X2O5,7de625b5-3c5e-470a-ab24-7bcccf4827ad
Tb,XO,3a8aa594-3e3d-484a-9f00-296328a569fe
Tb,XO2,ab911440-e6c5-42fb-9fc4-c901fce64e86
Tb,XO3,47b68b19-44e7-44b0-8e33-7d990f194535
Tc,X2O,2a852d74-35f5-4eb1-93d0-668767415a6c
Tc,X2O3,7ad3b3fc-b4f0-4527-94f8-5d2d5303e0fb
Tc,X2O5,47378c5e-f324-482c-8fca-e8d428ba8b6c
Tc,XO,16d04295-a7d7-450a-b356-71e9598cdb83
Tc,XO2,399fc3de-3e14-4c92-872d-0e9891c8fb3a
Tc,XO3,9ac8d58c-589a-4c3c-9b61-432932700bdb
Te,X2O,d26ba33d-584e-4e67-b23d-960b248693dd
Te,X2O3,eb22dccb-ef50-4ca5-8413-97ead6a6529f
Te,X2O5,afbf1b4f-d231-4d9c-bf18-aaa3c5ba816f
Te,XO,fae07436-7cd2-4fae-9f91-b69fe466da80
Te,XO2,0ad7b06b-bf04-4789-a722-169836a7ec9e
Te,XO3,37fe038b-adbb-403b-bb97-99f915886a96
Th,X2O,031d80bd-a500-4218-b98b-48e318cfaef0
Th,X2O3,cc728223-29f0-4eb8-810a-350e1c448f1c
Th,X2O5,a5897f77-d93d-4eb2-9475-000df8659847
Th,XO,e3d90b39-04bd-4f84-bcb1-713f5dd688e2
Th,XO2,a78c64a7-7c20-4c89-b8b9-efe787ac8245
Th,XO3,b111470f-fbe9-4f97-9eca-524f58c81782
Ti,X2O,3a0562f3-41b2-4f74-840f-ccc4f09ba1fa
Ti,X2O3,d347ffbc-62f5-4bb6-b726-78fd299e55cb
Ti,X2O5,21c54507-bff8-4b7f-900d-312e52b14e81
Ti,XO,a043d3f9-3db2-4d10-9a8f-6506a0ea9540
Ti,XO2,764c969b-4cbf-495f-a19a-5a7203f879a1
Ti,XO3,01a49916-6960-4bc2-ad51-41be1d889c4d
Tl,X2O,3a2e8fa6-726f-412a-96ae-1466b9c5f2ed
Tl,X2O3,0d38ae08-10a0-413f-8452-8e9f7a4aa135
Tl,X2O5,029437cf-0335-464a-9703-9d824902a5be
Tl,XO,edc74ad5-9463-45f1-ab6d-1e2122553bf9
Tl,XO2,b0f39197-dd05-4a38-b71b-26d4757cf6ce
Tl,XO3,6fef4daa-63d5-478a-b84f-f43f85073e1d
Tm,X2O,70ec0d25-c616-4289-b570-2dc810735a4b
Tm,X2O3,827dc53a-0c4c-428f-b8c1-04d1ae2f6cc6
Tm,X2O5,b127e2f4-c777-41e1-a4e6-577f302aee6f
Tm,XO,baaa1ab9-35cd-4724-82d0-b4ba4d7a435b
Tm,XO2,0f107184-2335-4b62-9508-b05d734fcca5
Tm,XO3,d0999880-1735-41f9-888b-2c8c9c23bfdf
U,X2O,1f5abc42-3ae5-4b3a-b563-393eb8c893f5
U,X2O3,6e277fda-c7a2-4baf-a2ed-a66557e83b2b
U,X2O5,9ce9b72a-0bea-4670-bbcd-dc0f5d966577
U,XO,8343e1c5-2b22-4699-bb6e-655589dfc3c6
U,XO2,34fc9bd9-c29b-4825-a846-9582c08aa90d
U,XO3,b0fbc030-961c-4f1e-9951-58de7ff35c5d
V,X2O,6d1a4330-de58-4343-abec-14923fae4cb6
V,X2O3,03575019-ed97-4651-991c-fdfcdddc41e1
V,X2O5,c946f5e7-c06d-4070-ac18-9a8981d11252
V,XO,ab202926-1b85-4ca6-b617-5b7bab3d101b
V,XO2,bd6f9f78-ddc0-478d-a978-a1c57eb32311
V,XO3,e15ff51f-fdc2-4de7-8045-22af777c3718
W,X2O,9cf76215-c9c8-4f44-bd66-48e5b698e44d
W,X2O3,e1a7072c-3525-49f0-873f-684085f9a39f
W,X2O5,f535ec30-abfd-4e41-bddb-616d3c961f41
W,XO,025318a5-215d-4416-b4b3-b79b77bb8dc4
W,XO2,3ea906f1-588e-46aa-b280-5aec2d66b9f2
W,XO3,5e603951-247c-47c4-b7ba-b1277cfb279f
Xe,X2O,a67c43b5-f6cb-4d3e-b575-ef0d4f7efe59
Xe,X2O3,f4864074-4811-4523-aa6a-c804d8f7b351
Xe,X2O5,72a060a6-4aa8-44a6-8809-47472409255b
Xe,XO,f6945328-5c02-4892-be5a-f96479d33c8d
Xe,XO2,68f7266c-5f74-43a3-9c2e-5fafe13c738d
Xe,XO3,1cde2c92-36c3-4560-8d9a-1ae8c596dbc9
Y,X2O,0e229337-ea34-4b21-ae54-2f0a168108f5
Y,X2O3,b3e03cbc-3db0-4f80-b3cf-35f4e99fe13f
Y,X2O5,bd3fe814-bf9e-4256-b5d9-75a05d63fa81
Y,XO,8836894b-45c6-408e-ae2c-c4fd5b073b7a
Y,XO2,c1b70c17-14aa-4f0a-a1a0-127d675a7815
Y,XO3,01ab9f46-2f03-4511-8c8f-bbb1ee4ed121
Yb,X2O,df284f10-8493-4537-9e79-89b067419d14
Yb,X2O3,84b0b052-2399-4ab6-8b5e-beddeb58de2e
Yb,X2O5,5123fb74-6472-41fd-839c-56c8945b3d8a
Yb,XO,005f89e9-ed09-4833-8383-e82d582d8f05
Yb,XO2,5feb35b7-13e7-43a7-9289-3a7828cc2ce7
Yb,XO3,cff2a7ea-9198-432c-ba74-d9f434d358f7
Zn,X2O,1783a441-8eac-440e-b8dc-113e25135b5c
Zn,X2O3,2c6b5d28-cd20-43a3-a4f4-b3ee3717f40b
Zn,X2O5,c58cfb2d-5325-4475-815c-c3bcd6ceddf0
Zn,XO,71e66ab0-e190-4334-9135-22f239ae51a2
Zn,XO2,f01d3143-e871-4da9-bfee-e393845f40ae
Zn,XO3,4103a064-682b-4766-85de-acac7f8ea039
Zr,X2O,35fb2f74-db83-4431-bea7-c95eaefe39fa
Zr,X2O3,a994af55-f9a5-4253-b372-5aea336f31e7
Zr,X2O5,6e7d60ad-ec77-43c3-be59-0eb076493d56
Zr,XO,ed97b846-1d87-4d9c-b737-a823b532bf0c
Zr,XO2,c7c4aa63-968a-4551-8608-eb47fc1bcf3d
Zr,XO3,1253573b-a1e6-43ad-972e-a5cef4e410ba
