#element,configuration,UUID
U,X/Diamond,6aaa04bd-5221-42a7-ae61-a739cebf0b8e
U,X/FCC,ca8bb9ff-19d5-4994-a919-57badb2fb423
U,X/SC,b2498206-7dc0-4620-8592-5844b3643048
V,X/BCC,7b10b699-a3a5-4b54-916a-01d15d2c5de5
V,X/Diamond,d6a25ec8-f346-4c20-829c-9d92c0a124a2
V,X/FCC,777456e4-8cc1-425e-8393-ee0b3931a9dc
V,X/SC,85603467-1f0f-4e61-9e78-b989d1c0d806
W,X/BCC,49bb9d26-c47d-46e1-b53a-7ab181000406
W,X/Diamond,cd2c78a2-3f61-4f3a-8329-2c284940e7d5
W,X/FCC,c0fc7d78-1a59-497f-8955-e1d04d789d38
W,X/SC,99456b34-d9cd-4ad5-9b12-7e54724ab208
Xe,X/BCC,98eedd13-3e92-439a-924a-c7ede068b9b7
Xe,X/Diamond,d91b7d63-87c0-4295-ae0e-7096b84e51c9
Xe,X/FCC,376ac61f-ba0e-4f29-9826-121d4df03e9c
Xe,X/SC,ee56820b-f0c5-4d5e-b50a-484d6f2026bd
Y,X/BCC,8a1a7e91-4406-4441-8b56-67f1daebc27e
Y,X/Diamond,9893c5d5-0466-4b9f-920a-7b3b25e0d4e1
Y,X/FCC,9cdb6cee-3e14-4357-81d1-5c2f06d2a9dc
Y,X/SC,6152e3ca-559c-4dec-b38b-cf14706887c7
Yb,X/BCC,4a479b92-8e1e-4262-a517-65d9b269b8b7
Yb,X/Diamond,dc1179e9-9f16-43a8-852b-7e6348dc7cb3
Yb,X/FCC,1b5d7bf1-df52-47b7-a3b5-d3c5955333b9
Yb,X/SC,27ba654d-64c7-418e-b787-8e7b15b81344
Zn,X/BCC,b09cb2fc-fcb8-4965-9a11-607166dfdd7f
Zn,X/Diamond,e88d540b-8723-4515-9294-5609c8ba023c
Zn,X/FCC,f5b02b5b-878b-4168-9509-8cec3dafa8dc
Zn,X/SC,7c4898f9-6e66-46bb-aefc-621041a78480
Zr,X/BCC,3819e5d3-361c-46f4-a034-703b814717f0
Zr,X/Diamond,102c8460-5034-4b6d-9fad-bf636d995783
Zr,X/FCC,71027720-dd51-436f-8b97-396e5b91129c
Zr,X/SC,5ef62008-ea48-418d-b8b0-5a6117fefada
