#element,configuration,UUID
Li,XO2,1e497064-805f-4503-9f51-21297b8e0167
Li,XO3,1b7ffe15-f0ea-4a93-92c2-5606fb57eb27
Lr,X2O,af741843-3922-44cb-98e8-3cb606b2255a
Lr,X2O3,1c2a44da-aab1-44de-a457-26e8b06d9508
Lr,X2O5,08e0de07-9dfd-4f76-be75-d51fc95789d4
Lr,XO,3a26053e-28bc-43d6-b8bb-a3e643f582f7
Lr,XO2,5e9c91d9-a669-4c5c-9986-9cc800a97e4f
Lr,XO3,3280fa9c-839c-40ed-972d-bc9ac576d36e
Lu,X2O,40a50ad0-447e-4f3c-852a-a4117e596bee
Lu,X2O3,9a8bc563-e4d9-4896-af72-9e65966b3b94
Lu,X2O5,ff6e82c4-a882-410e-87a3-4f3293096d0e
Lu,XO,7ed43596-daa5-4010-b172-a933c15f5bc0
Lu,XO2,7489d72b-118c-4528-99e0-ec15b7d13302
Lu,XO3,a3793b27-0bac-4eb2-9395-55236929d6fc
Md,X2O,b0b2c222-25a1-4d57-af0f-1ffddc72ba55
Md,X2O3,de88d5b5-59d0-49d0-8c53-8918433303b0
Md,X2O5,ad888cd3-2786-41e6-bd5b-3115ff448697
Md,XO,bf758a39-293d-4c30-8200-f9a3a65e06ca
Md,XO2,7e6138e6-fc7f-424d-b855-7b64aa829706
Md,XO3,dc7253ea-699b-4d63-8666-e3b4f4518d42
Mg,X2O,8559d666-525a-4120-aac9-c98c4177443f
Mg,X2O3,e9c99067-525f-4b58-808e-f578f0255744
Mg,X2O5,3dd9123d-995b-4ce9-b275-d69986b3c7e0
Mg,XO,18fdfb71-ad40-4dfb-bb9e-9c3956208628
Mg,XO2,c91fe23a-6899-4040-96b6-179930784b22
Mg,XO3,5aa295f9-6d0d-416c-abbd-f44ca02307bc
Mn,X2O,8cd4648d-28e6-4dfb-90d1-d7331e9416d1
Mn,X2O3,b163c499-59d3-4b36-9d4f-bf25da5f5daa
Mn,X2O5,954158bb-34ed-4479-8e82-d6a5f0f55308
Mn,XO,40f09a97-9d6c-4107-9c75-51831d45fd61
Mn,XO2,2e7cc84d-793e-498e-a982-05d0d1e038eb
Mn,XO3,87f3bac3-697c-4e07-ae0f-6ea9cf18b6f2
Mo,X2O,a3a3480f-b0d7-4fe4-adfe-c2730aa3053a
Mo,X2O3,7662f507-51ff-4517-9bb7-d64837a55151
Mo,X2O5,0e878124-1549-45ca-8e61-93b4159dcdd3
Mo,XO,6b4192c6-463c-4067-b42e-89ee89e47e1b
Mo,XO2,0895e78b-9bc0-475d-a7a7-758d43ff5079
Mo,XO3,f8870821-8eab-47f6-b26e-f9f46060e074
N,X2O,72d820e6-60b6-4541-9c5e-0828e6d77179
N,X2O3,dd19fca7-fe8f-4a64-8bab-fbaf838bb38f
N,X2O5,ef82ed32-3862-4c36-bbe2-b952dffd5d47
N,XO,624f5efe-33e5-4eae-ae8e-93966aa68b9c
N,XO2,8e6348e7-c2fb-4d0a-8afe-95de90cb5ed5
N,XO3,86c56a84-2ca2-4b80-abc2-cb6b02835f79
Na,X2O,21da318f-00ef-4dba-b55b-f70fcf1bc98f
Na,X2O3,36c34e68-4f0a-436f-8872-8112bcf0360d
Na,X2O5,2a0d4c6f-4206-4569-a20c-aae156cc2870
Na,XO,5c1a2833-1267-4b4a-86f5-267f36d51fb7
Na,XO2,b63446df-a2b4-4a68-8e26-1320fb755567
Na,XO3,387951ab-54d5-4090-82ef-0abadd6b786b
Nb,X2O,c5458608-52d2-4d85-ade6-d5ff21ecdf92
Nb,X2O3,69a810e6-1690-4c75-9760-bd636c024662
Nb,X2O5,9289f897-46c2-4457-af8d-5160ed053881
Nb,XO,e455b699-aa91-4ccd-8858-ba8df19d516d
Nb,XO2,d4e76449-e088-47d9-b509-a9ab4a100281
Nb,XO3,bf158b02-d018-45be-9e33-e65acb43da7a
Nd,X2O,5644556c-d192-4be3-a0ad-fbb7a49a80b8
Nd,X2O3,b38655ab-6742-4da8-9900-41589d2627da
Nd,X2O5,4979d8de-6921-4b28-be45-98a9fd6b13f9
Nd,XO,b983416b-df2b-4445-8118-a04359f8044f
Nd,XO2,5ebd6a71-c087-42ef-870c-cbfcdc246f52
Nd,XO3,3fe1ce1d-e113-4e95-ad7f-766c168f1dae
Ne,X2O,4a22841b-a594-4400-9940-ada053f3c8f8
Ne,X2O3,6c2c03e1-f24a-4b99-acf5-698aeb477bd8
Ne,X2O5,e0498192-efb4-4688-b9c5-41deec66311c
Ne,XO,5ff0d1da-a727-402d-b43e-bddb7a24392b
Ne,XO2,d8eb0ba8-d699-4068-a9c7-2263d2856e8d
Ne,XO3,7fdcdb9a-9a35-4b09-9913-491e23d16204
Ni,X2O,4241f155-df08-430d-82e6-a263c7cdd13f
Ni,X2O3,1ebc39f1-c481-4631-a66c-d947f9aa6be6
Ni,X2O5,e8d6aec1-f75b-468f-8ed7-c1a04eb42932
Ni,XO,cf6cbacd-2691-4ac6-a60b-51e638a74e99
Ni,XO2,36f65215-5bdb-4f26-9a2a-44d329cef6ec
Ni,XO3,d602df21-6a30-4d72-b6d2-fa17ad221bca
No,X2O,1a579ebb-dbec-491e-952d-e990b7855354
No,X2O3,8dbf2d9a-7be1-46e8-be9c-d8b67ce31bae
No,X2O5,1216d0f5-4f1c-440e-9b95-23b9a5678457
No,XO,5efeeee6-6f4c-4744-a464-382e220494b9
No,XO2,0da56902-7fe6-4f12-b5f9-9c7b24451f51
No,XO3,93dff1de-dc8f-4bd1-928e-cd5b6cd09949
Np,X2O,5befd1c8-4d49-4244-8105-b88ccb68a0e9
Np,X2O3,c3356dec-c44f-42f4-9783-b1881705b410
Np,X2O5,8de4e5f7-5ef4-4fa9-8c3f-d2fa7a13da63
